0	0.0127871	0	-0.24362	0	-0.2553	-0.268377	-0.0485541	-0.0663193	0	-0.120602	0	-0.0505381	-0.0646787	0.0127871	-0.180433	-0.0495788	-0.151952	0	-0.057059	-0.0394914	-0.105947	-0.0576873	0.0462816	0.0385447	-0.0633252	0	0.0155369	-0.170829	0.0155369	-0.0546932	-0.0633252	-0.239465	-0.0646787	-0.147371	0.0155369	0	0	-0.039922	0.04466	-0.0794499	0	-0.0247567	0	-0.115299	0.0155369	0	-0.0415626	-0.0415626	-0.0756682	-0.0535322	-0.0530994	-0.0119696	-0.0550283	-0.0119696	0.0465513	-0.035767	-0.0257814	0	-0.0129495	-0.0379953	-0.0260258	-0.0711899	-0.0792153	-0.0453863	-0.0161247	0	-0.0287755	-0.228083	-0.147797	-0.117449	-0.102678	-0.0743355	0	-0.0784905	-0.194915	0	-0.261385	0	-0.110727	0	-0.0678154	-0.149335	0	0.00452659	0	0	-0.268377	-0.0646787	-0.0546932	-0.0546932	-0.0678154	-0.0678154	0	-0.0678154	0.0127871	-0.06536	0	0	0.0130762	-0.163984	0	-0.077137	-0.0916256	0	0.0127871	-0.0257814	-0.200177	-0.0287755	0	-0.0678154	0.0255742	-0.162568	0.0127871	0	-0.056488	-0.0260258	-0.0708333	0.028324	0	0	0	0	-0.0794499	-0.0495788	-0.0586872	-0.0252107	-0.0290003	0	0	0	0	0	0	
3.4162	0	0	1.77813	0	1.77813	1.60922	0.747377	0.565452	0	2.34444	0	0.297281	1.5323	0.155223	3.35321	1.16262	1.77813	0	0.824054	0.933587	2.04853	2.2676	2.48193	0.188603	0.369673	0	0.188603	0.166885	0.188603	1.30468	0.688671	1.06261	1.91	1.16274	0.188603	0	0	1.16262	0	0.701837	0	0	0.949637	0.5776	0.188603	0	0.246454	0.565452	2.04565	2.3334	0.546614	0.851926	2.23911	0.474222	0.59028	1.38161	-0.998915	0	0.435056	0.909278	0.435056	0.188603	0.5776	1.08973	1.07954	0	0.401677	2.34444	0.843895	0.843895	0.224118	0.778763	0.460787	0.224118	3.72525	0.949637	1.77875	0	3.47779	0	2.20425	0.343826	0	1.26814	0	0	1.59598	1.91	0.387814	0.701837	0.388997	0.388997	0	0.388997	0.155223	1.17077	0	0.293514	0.460787	3.22999	0.245836	0	2.29789	0	0.61601	0.61601	0.439069	0.948291	0	0.388997	0.379341	0.701837	0.155223	0	0.388997	0.754055	0.824054	1.18232	0	0	0	0	0.684905	1.16262	1.38763	0.547503	0.98311	0.00388058	0.00388058	0.00388058	0.00388058	0.00388058	0.00388058	
0.168067	0	0	0	0	0	0.026708	0.110742	0	0.0597051	0.277283	0	0	0	0	0.026708	0	0	0	0.0597051	0.086413	0.026708	0.0753296	0.0840336	0	0	0	0	0.0840336	0.166542	0	0	0.026708	0.026708	0	0	0	0	0	0.166542	0	0.159843	0	0	0	0.0758093	0.0758093	0.0758093	0.0758093	0.102517	0.102517	0.0753296	0.102038	0.218285	0	0	0.026708	0.0840336	0.0825082	0.159843	0	0	0	0	0	0.110742	0	0	0.026708	0.0753296	0	0	0.186071	0.0753296	0	0.186071	0	0	0	0.249001	0	0.0597051	0	0	0.026708	0	0	0.186071	0.026708	0	0	0	0	0	0	0	0.026708	0	0	0	0.026708	0	0	0.354618	0	0	0	0	0.0825082	0	0	0.0753296	0	0	0.0840336	0.0840336	0.0840336	0	0.252955	0	0	0	0	0.0825082	0	0.157636	0.036643	0.0228105	0	0	0	0	0	0	
-0.337868	-0.0457016	0	0	0	-0.546374	-0.326067	-0.0944787	-0.0202652	0	-0.317001	0	-0.0942319	-0.246356	-0.00854336	-0.261012	-0.105694	-0.323804	0	0.064097	0.0226209	-0.0291834	-0.0772471	-0.111945	0.01467	-0.0969914	0	0.01467	-0.211737	0.01467	-0.137058	-0.108426	-0.358353	-0.110339	-0.117235	0.01467	0	0	-0.0738394	0	-0.0963334	0	-0.0635098	-0.039435	0.0449272	0.01467	0	0.0191698	-0.0202652	-0.0613596	-0.0764189	-0.0728739	-0.00854336	-0.0154444	-0.0326181	0.0252964	-0.169946	-0.0942319	0	0.0338398	0.0252964	0.0338398	0.01467	0.0449272	-0.2178	-0.035842	0	0.0106264	-0.459197	-0.197367	-0.311538	-0.177462	-0.149071	-0.0155277	-0.171321	-0.381109	0	-0.296542	0	-0.0181645	0	-0.0820331	-0.0440101	0	-0.0390801	0	0	-0.483543	-0.110339	-0.145114	-0.0963334	0.0302572	0.0302572	0	0.0302572	-0.00854336	-0.026037	0	-0.0922423	-0.0396025	-0.0965633	-0.0816415	-0.14534	-0.354431	0	-0.0240711	-0.0959968	-0.2985	-0.0870548	0	0.0302572	-0.103025	-0.208986	-0.00854336	0	-0.00917782	0.0338398	0.064097	-0.0334759	0	0	0	0	-0.124945	-0.105694	-0.184337	-0.0470254	-0.105063	0	0	0	0	0	0	
0.0915515	0	0	0	0	0	0	0	0	0	0.0502917	0	0	0	0	0.0412598	0	0	0	0.0412598	0.0412598	0.0412598	0	0	0.0296238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0915515	0	0	0	0	0.19783	0	0	0	0.0412598	0	0.0296238	0	0	0	0	0	0	0.0502917	0.121175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0412598	0	0.168206	0.0502917	0	0	0	0	0	0	0	0	0.0412598	0.0412598	0	0.0412598	0	0	0	0	0	0.0412598	0	0	0	0	0	0	0	0	0	0.0412598	0	0	0	0	0.0708836	0	0.0708836	0	0	0	0	0	0	0	0.00987351	0.0137185	0.00398978	0	0	0	0	0	0	
-0.159527	-0.0224769	0	-0.268716	0	0	-0.171862	-0.0579628	-0.0214633	0	-0.194344	0	-0.0578414	-0.177738	-0.00420178	-0.128371	-0.0519824	-0.159253	0	0.053603	0.0332043	-0.0709289	-0.0379915	-0.0550564	0.0178993	-0.104278	0	-0.0235184	-0.115632	0.00721497	-0.0674078	-0.109902	-0.187741	-0.0657634	-0.102738	0.00721497	0	0	-0.0363155	0	-0.058875	0	-0.0427317	-0.0193948	0.0402345	0.00721497	0	0.00942804	-0.00996681	0.00629186	-0.0490807	-0.0358407	-0.0156982	-0.00759582	-0.0726182	0.0231255	-0.0950789	-0.046345	0	-0.00335705	0	0.016643	0.00535344	0.0395732	-0.107118	-0.0176278	0	0.00522626	-0.225841	-0.108565	-0.1983	-0.0872789	-0.0848123	-0.00763682	-0.114992	-0.289092	0	-0.190924	0	-0.0511634	0	0.00544002	-0.0150029	0	-0.0192203	0	0	-0.249312	-0.0657634	-0.116449	-0.0473785	0.014881	0.014881	0	0.014881	-0.00420178	-0.0128055	0	-0.0760998	-0.0759024	-0.058988	-0.0401528	-0.0714808	-0.239236	0	-0.0118386	-0.0472129	-0.146808	-0.0428151	0	0.014881	-0.0506698	-0.114279	-0.00420178	0	-0.0166716	0.016643	0.0422083	0.00561489	0	0	0	0	-0.0729464	-0.0519824	-0.117551	-0.0282672	-0.0567349	0	0	0	0	0	0	
-0.0647519	0.00941547	0	-0.066327	0	-0.0756134	0	0.0208805	0	0	0.00748691	0	-0.00504395	0.0100895	0.00479653	-0.0419071	0	-0.0319417	0	0.0214129	0.0119241	-0.03595	0.00644755	0.00690188	0	-0.0188733	0	0	-0.0345932	0	0	0	-0.0715541	0.00330377	-0.00579292	0	0.0195982	0.0195982	0.0144955	0	-0.0298022	0	-0.00928641	0	0.0137972	0	0	0.00761563	0.00761563	0.0080246	-0.00462285	-0.0289508	-0.0112756	0	-0.00448988	0.0262094	0.00485448	0.00424246	0	0.00761563	0.00312575	0.00761563	0	0.0137972	-0.0448477	-0.0128342	0	0.0124122	-0.0731127	-0.0291587	-0.0391757	-0.0215286	-0.0315961	0.00806996	-0.00342285	-0.0455488	0	-0.0618911	0	0	0	0	-0.0244078	0	0	0	0	-0.0731048	0.00330377	-0.0205158	-0.0205158	0	0	0	0	0.00479653	0.00427109	0	0.034756	0.00806996	-0.030255	-0.0183272	-0.0289347	0.0297868	0	0.0128665	0	-0.0317042	0.00337932	0	0	0.014212	-0.0700133	0.00479653	0	-0.00928641	0.00761563	0.00761563	0.00608078	0	0	0	0	-0.0171133	0	0.00583737	0	0	0	0	0	0	0	0	
-0.428796	-0.0333438	0	-0.228896	0	-0.285528	-0.240882	0	-0.0566322	-0.0634614	-0.669013	0	-0.176005	-0.1995	0	-0.157732	-0.109524	-0.228896	0	0.0550861	0.0695778	-0.117559	-0.151891	-0.151891	0.062417	-0.145062	0	0.00978538	-0.232373	-0.193755	-0.119373	-0.405194	-0.32691	-0.240882	-0.142867	0.0355414	-0.174103	-0.174103	-0.0544377	-0.229296	-0.0566322	-0.0977444	-0.0566322	-0.0634614	0.00978538	0.0355414	0	-0.0892175	-0.025756	0.0964534	-0.178856	-0.0550859	-0.0980142	-0.243983	-0.0823882	0.088173	-0.266638	-0.119373	-0.131552	0.118548	-0.0468469	0.00978538	0.118548	0.088173	-0.174458	-0.041382	0	0	-0.234737	-0.1995	-0.260487	-0.142867	-0.293567	-0.025756	-0.0877815	-0.32691	0	-0.174458	0	-0.223679	0	-0.105796	-0.0210909	0	-0.204582	0	0	-0.32691	-0.240882	0	0	0	0	0	0	0	-0.176662	0	-0.0877815	0	-0.291662	-0.141115	0	-0.560114	0	0	-0.0860288	-0.17381	-0.204576	-0.0634614	0	-0.0968052	-0.197747	0	0	-0.190962	-0.0279201	0.062417	-0.215592	0	0	0	0	-0.115732	-0.109524	-0.26641	-0.050327	-0.147737	0	0	0	0	0	0	
0.00410789	-0.016095	0	-0.03585	0	-0.0458761	-0.0212504	-0.0212504	0	0	-0.0102362	0	-0.0373454	-0.102512	0	-0.0111021	0	0	0	0.00516683	0.0408429	0.0195925	-0.0356761	0	0.0330855	-0.0212504	0	-0.0320748	-0.043764	0.0133364	-0.016095	-0.0373454	-0.0212504	-0.0212504	-0.0810873	0.0133364	-0.0454112	-0.0454112	0	0	-0.0666616	0	-0.0571004	-0.0812612	0.0743707	0.0133364	0	-0.0356761	-0.0876211	-0.0158048	-0.0569264	0	-0.0373454	-0.0643461	-0.0373454	0	-0.0731954	-0.0757576	0	-0.0111155	-0.0596851	-0.0223397	0.0580884	0.105344	-0.016095	-0.0454112	0	-0.0356761	-0.0225136	-0.0373454	-0.016095	0	-0.0212504	-0.0454112	-0.03585	-0.0731954	-0.0454112	-0.0356761	0	-0.0680286	0	-0.0244385	0.0256138	0	-0.0320748	0	0	-0.0970079	-0.0212504	0	0	0.0275065	0.0275065	0	0.0275065	0	-0.0356761	0	0	0.0112242	-0.0321786	0	0	-0.0906545	0	0	0	0	-0.0715261	0	0.0275065	0	-0.0212504	0	0	0	-0.0384347	0.024916	0.0133364	0	0	0	0	-0.0212504	0	-0.0358585	-0.00933351	-0.0311083	0	0	0	0	0	0	
-0.0726427	0	0	0	0	0.0112242	0	-0.0238129	0	0	-0.23052	0	0	0	0	-0.0510142	0	0	0	-0.168308	-0.117294	0	-0.0510142	-0.0510142	-0.0272013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.137981	-0.0272013	-0.0510142	0	0	0	-0.0238129	0	0.0112242	-0.0272013	0	0	-0.123657	0	0	-0.0272013	0	0	0.0112242	0	0	-0.0541139	0.0112242	0	-0.0272013	0	0	-0.0272013	0	0	0	0	0	-0.0925394	-0.0272013	-0.099844	0	0	-0.141106	0	-0.0446508	-0.0272013	0	-0.123657	0	0	-0.0272013	0	0	0	0	0	0	0	0	-0.145285	0	0	0.0112242	0	0	0	-0.0428897	0	-0.0272013	-0.0272013	0	-0.0238129	-0.0238129	0	-0.0238129	0	0	0	-0.0852314	-0.161794	-0.0272013	-0.0684638	0	0	0	0	0	0	-0.0277395	-0.0177787	-0.0122252	0	0	0	0	0	0	
