2119
1008	1	3
1086	1	3
1102	1	3
1040	1	3
1057	1	2
1060	1	4
1056	1	2
1066	1	4
1091	1	5
1197	1	2
1092	1	3
1077	1	2
1209	1	2
1095	1	5
1016	1	5
1015	1	3
1134	1	2
1185	1	3
1189	1	2
1129	1	3
1207	1	2
1220	2	2
1056	2	2
1073	2	2
1063	2	2
1120	2	2
1166	2	2
1202	2	2
1086	2	2
1072	2	2
1167	2	3
1069	3	2
1085	3	2
1056	3	2
1083	3	2
1204	3	2
1143	3	2
1023	3	2
1026	3	2
1197	3	2
1057	3	2
1152	3	4
1116	3	2
1075	3	2
1209	3	2
1091	3	5
1060	3	3
1092	3	3
1074	3	2
1205	3	5
1059	3	3
1099	3	5
1066	3	3
1227	3	2
1082	3	2
1071	3	2
1080	3	2
1126	3	2
1120	3	2
1115	3	2
1040	3	3
1016	4	5
1015	4	3
1085	4	2
1081	4	2
1082	4	2
1120	4	2
1166	4	2
1167	4	3
1066	4	4
1060	4	2
1083	4	2
1078	4	2
1143	4	2
1209	4	2
1116	4	2
1079	4	2
1069	4	2
1201	4	2
1123	4	2
1130	4	2
1138	4	2
1115	4	2
1040	4	3
1148	5	2
1043	5	5
1127	5	3
1128	5	3
1141	5	3
1137	5	3
1205	5	5
1066	5	3
1152	5	3
1059	5	3
1056	5	2
1073	5	2
1083	5	2
1116	5	2
1143	5	2
1209	5	2
1040	5	3
1166	5	2
1167	5	3
1020	6	2
1057	6	2
1072	6	2
1121	6	2
1127	6	2
1193	6	2
1207	6	2
1081	6	2
1056	7	2
1061	7	2
1066	7	2
1193	7	2
1008	7	2
1104	7	2
1062	7	2
1068	7	2
1114	7	2
1020	7	2
1189	7	2
1123	7	2
1097	7	2
1141	7	2
1067	7	2
1040	7	3
1168	8	2
1166	8	2
1123	8	2
1066	8	4
1056	8	2
1057	8	2
1060	8	4
1092	8	3
1061	8	2
1091	8	5
1152	8	4
1073	8	2
1074	8	2
1077	8	2
1197	8	2
1209	8	2
1081	8	2
1040	8	3
1016	8	5
1015	8	3
1026	8	2
1205	8	5
1059	8	3
1083	8	2
1110	8	2
1116	8	2
1152	8	2
1075	8	2
1093	8	2
1049	8	2
1020	8	2
1207	8	2
1222	8	2
1137	8	2
1144	8	2
1207	9	3
1008	9	3
1134	9	3
1057	9	2
1066	9	2
1116	9	2
1152	9	2
1073	9	2
1074	9	2
1077	9	2
1143	9	2
1197	9	2
1209	9	2
1081	9	2
1083	9	2
1056	9	2
1069	9	2
1072	9	2
1189	10	3
1008	10	3
1207	10	3
1090	10	3
1093	10	2
1102	10	2
1056	10	2
1059	10	3
1083	10	2
1066	10	4
1061	10	2
1073	10	2
1152	10	4
1057	10	2
1205	10	5
1081	10	2
1196	10	2
1099	10	2
1163	10	2
1062	10	3
1175	10	5
1043	11	5
1127	11	3
1128	11	3
1141	11	3
1137	11	3
1015	11	4
1016	11	5
1095	11	5
1185	11	3
1129	11	3
1106	11	2
1014	11	2
1056	11	2
1057	11	2
1059	11	2
1085	11	2
1189	11	4
1060	11	2
1008	11	2
1086	11	3
1061	11	2
1110	11	2
1116	11	2
1152	11	2
1075	11	2
1077	11	2
1143	11	2
1134	11	4
1207	11	4
1066	11	4
1209	11	2
1081	11	2
1083	11	2
1093	12	2
1207	12	3
1008	12	3
1102	12	3
1040	12	3
1228	12	2
1056	13	2
1057	13	4
1046	13	5
1045	13	3
1044	13	3
