124
1	0.005196022
2	0.063074796
3	0.004460104
4	0.004906115
5	0.006690157
6	0.002412916
7	0.001949066
8	0.011886178
9	0.004460104
10	0.004460104
11	0.002230052
12	0.000633335
13	0.005325365
14	0.002765265
15	0.000740377
16	0.004460104
17	0.006913162
18	0.009107533
19	0.0256456
20	0.001784042
21	0.000740377
22	0.000892021
23	0.001471834
24	0.001115026
25	0.006690157
26	0.002230052
27	0.000557513
28	0.00129789
29	0.005352125
30	0.001226529
31	0.029182463
32	0.001480755
33	0.00126667
34	0.002671603
35	0.00257794
36	0.000713617
37	0.001471834
38	0.001471834
39	0.002230052
40	0.007136167
41	0.000892021
42	0.000892021
43	0.000740377
44	0.004460104
45	0.011484769
46	0.077962624
47	0.010347442
48	0.001471834
49	0.019958967
50	0.011150261
51	0.000624415
52	0.000892021
53	0.005642032
54	0.000981223
55	0.023014139
56	0.001115026
57	0.043530619
58	0.001471834
59	0.00044601
60	0.000740377
61	0.001471834
62	0.013380313
63	0.002230052
64	0.018099104
65	0.001115026
66	0.010592748
67	0.000740377
68	0.04531466
69	0.001338031
70	0.002230052
71	0.001159627
72	0.004460104
73	0.00044601
74	0.027429642
75	0.006132644
76	0.000981223
77	0.002952589
78	0.001471834
79	0.004460104
80	0.004460104
81	0.000633335
82	0.002230052
83	0.0128228
84	0.001471834
85	0.037843986
86	0.001904465
87	0.003568083
88	0.003345078
89	0.003568083
90	0.006868561
91	0.001962446
92	0.002943669
93	0.002230052
94	0.003612685
95	0.001471834
96	0.004460104
97	0.000686856
98	0.007805183
99	0.001471834
100	0.004460104
101	0.001115026
102	0.000267606
103	0.004460104
104	0.048615138
105	0.001115026
106	0.005931939
107	0.005017617
108	0.002230052
109	0.000633335
110	0.008920209
111	0.000713617
112	0.013456135
113	0.001115026
114	0.001471834
115	0.002230052
116	0.002207752
117	0.001471834
118	0.004460104
119	0.086213817
120	0.002943669
