0	0.0186603	-0.044715	-0.0156867	-0.0141882	-0.0166249	-0.0310457	-0.0808042	-0.0659605	0.00946483	-0.090423	0	-0.0737032	-0.0172665	0	0.003829	0	0	-0.0737032	-0.0108501	0	0.00348283	-0.0146791	0	-0.00693641	0	-0.0641793	0	0.01093	-0.00808883	-0.00952381	-0.0252105	-0.0671129	-0.0462136	-0.022277	-0.00967272	0	-0.00693641	-0.022277	0	-0.011885	-0.0199739	-0.00693641	-0.0059597	-0.0208993	-0.00710105	-0.0350875	0	-0.0560905	-0.0227878	0.0498745	-0.0252105	-0.0353855	-0.0252105	0.0456167	-0.0176126	0.0163515	0.00537109	-0.0177832	-0.0296682	-0.0217801	-0.0528038	-0.0458643	-0.0300612	-0.00693641	0	0	-0.0145343	-0.0808042	0	-0.0314546	-0.0364413	-0.0143329	0	-0.0252105	-0.011885	0	-0.00374903	0.00318739	0	-0.0577744	0	-0.0318008	-0.0240581	-0.0620169	0	0.00632608	-0.00710105	0	0.0209908	0	-0.0373595	0	0	0	-0.0110008	-0.00808883	-0.00952381	-0.0737032	-0.0242029	0	-0.0145343	-0.0145343	-0.00710105	0	-0.0210031	-0.00710105	0.01093	0.003829	0	0	-0.0431763	0.00597991	-0.0195054	-0.0135267	-0.00791568	-0.0705448	0	-0.00744722	-0.0237756	-0.00475669	-0.0677951	0	0	-0.0252105	-0.0431763	-0.0384709	-0.00710105	0.024361	0	-0.0289471	-0.0318008	0.0174074	0.0251501	0	-0.014699	0	-0.0429339	-0.0884021	0	-0.0354336	0	-0.0318008	0	-0.0739411	0.01093	-0.018224	-0.00637093	0	0	0	0	0	0	0	
-0.00659025	0	-0.017918	-0.0156234	-0.0172589	-0.00575163	-0.00659025	-0.0172589	-0.0187149	-0.0129632	-0.00659025	0	-0.0129632	-0.00637299	0	-0.0115598	-0.0042957	0	-0.0108859	-0.014695	-0.0042957	0	-0.0172589	0	-0.0268196	-0.0381474	-0.0230106	0	0	0	0	-0.00637299	-0.0121246	-0.0121246	-0.00659025	-0.0042957	0	-0.0230106	-0.019606	0	0	-0.0106687	-0.0230106	-0.0431292	-0.00637299	0	-0.0166376	0	-0.0187149	0	-0.0350244	-0.0121246	-0.00637299	-0.00637299	-0.0393201	-0.0164203	-0.0350244	0	0	0	-0.0123419	-0.0187149	-0.0153688	-0.0129632	-0.01815	-0.0042957	0	-0.0187149	-0.019606	0	-0.00659025	-0.00637299	-0.00659025	-0.00726408	-0.00637299	-0.0153688	0	-0.00659025	-0.0115598	-0.0454237	-0.0097404	0	-0.019606	-0.0129632	-0.0225239	0	-0.0115598	-0.0208884	-0.00726408	-0.0587088	0	-0.00659025	-0.00726408	-0.0179328	0	-0.00659025	-0.0236844	-0.0136371	-0.0230106	-0.0129632	-0.0153688	-0.0123419	-0.0123419	0	0	0	0	0	0	0.00495458	0	-0.0123419	-0.00575163	-0.0522834	-0.0418197	-0.0166376	-0.061844	0	-0.0042957	-0.0115033	-0.0174461	-0.0187149	-0.00637299	-0.00810474	-0.0106687	-0.019606	-0.0121246	0	-0.0167723	-0.0167723	0	-0.0187149	0	0	0	0	0	-0.0108859	-0.0230106	0	-0.00659025	-0.0106687	-0.0187149	0	-0.019606	0	-0.0130752	-0.0125908	0	0	0	0	0	0	0	
-0.0923723	-0.0407227	0	-0.132314	-0.0952311	-0.021645	-0.00572508	-0.171305	-0.158607	-0.0371601	-0.123465	0	-0.130579	-0.0103655	0	0	0	0	-0.19002	-0.0402937	0	0.01861	-0.0248724	0	0.00363218	-0.04126	-0.196402	0	0	-0.00989456	-0.021645	-0.0487196	-0.165685	-0.105811	-0.0078984	0	0	-0.109437	-0.0229931	0	0	-0.0253159	0.00363218	0	0	0	-0.0858738	-0.0284166	-0.14267	-0.0206215	0.00925275	-0.0488076	-0.00788437	-0.0429822	0.0143775	-0.0632053	-0.00801523	0.0143775	0.0143775	0.0143775	-0.0183314	-0.137731	-0.0123923	-0.0420524	-0.00572508	0	0	-0.0547467	-0.146	-0.0253159	-0.0730381	-0.0660094	-0.0149778	0.00925275	-0.10816	0	0	-0.00572508	0	-0.0467315	-0.00572508	0	-0.105418	-0.0389007	-0.124355	0.00925275	0	-0.076735	0	-0.0225009	0	-0.0273701	0	-0.0123923	0	-0.0383099	-0.00989456	-0.0248941	-0.167667	-0.0872436	0.00925275	-0.0884978	-0.0884978	0	-0.0126063	-0.0546031	0	0	0	0	0	-0.0416634	0.0044829	-0.0464129	-0.0810164	-0.107519	-0.110872	0	0.00925275	-0.0113688	0.00426316	-0.0954511	-0.0692473	0	-0.0832882	-0.076621	-0.0871845	0	0.00363218	0.0128849	-0.140314	-0.0982661	0	0.0143775	0	-0.017268	-0.0191473	-0.114549	-0.201073	0.00925275	-0.0575617	0.00935727	-0.0352808	0	-0.0450709	0	-0.0519552	-0.0197503	0	0	0	0	0	0	0	
-0.0275706	-0.0274594	-0.109478	0	-0.0696125	-0.0118704	-0.0183043	-0.10147	-0.0842902	-0.0272861	-0.0787072	0	-0.0643534	-0.0432364	0	-0.00755002	-0.0252459	0	-0.0837738	-0.0780656	-0.00755002	0	-0.036574	0	-0.00815843	-0.0334327	-0.105448	0	0	-0.0408939	0	-0.0614161	-0.0762238	-0.136265	-0.0661182	-0.0239398	0	-0.131715	-0.0275706	0	0	-0.0484998	-0.00815843	-0.0252459	0	0	-0.144461	-0.0219755	-0.121691	-0.0373195	0	-0.0423779	-0.0403416	-0.0643534	0.00356855	-0.0801683	-0.0139623	0.0111186	-0.00657731	-0.00657731	-0.098814	-0.156603	-0.0258543	-0.0502358	-0.00815843	-0.00755002	0	-0.113367	-0.174868	-0.10219	-0.0536394	-0.137775	-0.0136083	0	-0.0614166	-0.00755002	0	-0.0142167	-0.0211583	-0.0500344	-0.0307546	0	-0.0936801	-0.04064	-0.0905771	0	-0.00618034	-0.0712116	0	-0.0463229	0	0	-0.0748484	-0.00815843	0	-0.038888	-0.036574	-0.0216193	-0.0737241	-0.029024	-0.00815843	-0.100736	-0.100736	0	-0.00974888	-0.0245561	0	0	0	0.00870805	0	-0.0492453	-0.0791455	-0.0359656	-0.0548009	-0.175765	-0.197993	0	-0.00815843	-0.0515362	-0.0491894	-0.0978426	-0.0225839	-0.0371163	-0.0838292	-0.0762792	-0.04064	0	0.008834	0.00822558	-0.0478637	-0.174868	-0.0241086	0.0111186	0	-0.0133539	-0.0148073	-0.0612453	-0.205521	0	-0.0406954	-0.00755002	-0.0275706	0	-0.0661182	0	-0.0317744	-0.0282458	0	0	0	0	0	0	0	
-0.0101169	-0.0172589	-0.0309597	-0.0355359	0	0.0343249	0.030936	0.0275024	-0.0332614	-0.00637484	-0.0159392	0	-0.0264761	0.0155183	0	-0.0042957	0.0530065	0	-0.0353408	0.128329	-0.0042957	0.0827931	-0.0216125	0	0	-0.0106705	-0.0484991	0	0	0.0291014	0	-0.011461	-0.0198858	-0.022403	0.00334951	0.00311961	0	-0.0299592	-0.0101169	0	0	-0.0218077	-0.0479648	0.0300292	-0.00637299	0	-0.0352554	-0.0125033	-0.0205611	0.0307982	0.00407121	-0.0183245	0.0291471	-0.00893655	0	-0.0165836	-0.0035267	0.0415674	0.0415674	0.0415674	0	-0.0139727	0.102797	-0.0180512	-0.00681474	-0.0042957	0	-0.0249148	-0.0726075	-0.011139	0.0247192	-0.0065556	0.0750669	0.00407121	-0.022403	0.0300292	0	0	0.0300292	0.0527649	0.0324648	0	-0.0143851	-0.0139655	-0.0446555	0.00407121	0	0.0266696	0	0.0193026	0	-0.0482381	0	0.0277275	0	-0.0100315	-0.0150223	0.00456901	-0.0250538	-0.00637484	0	-0.0169023	-0.0169023	0	0	0.0368494	0	0	0.0352413	0.00495458	0	0.0283646	0	-0.0147417	-0.0286152	-0.0475194	0.0302228	0	0	0	0	-0.0264761	-0.0148051	0.0634842	-0.0309669	-0.0268884	-0.0073825	0	0	0.00612119	-0.0118734	0	0.040651	0.00632608	0	-0.00759791	-0.00842481	-0.033694	-0.0342058	0.00407121	-0.0253271	0	-0.00554793	0	0.00334225	0	-0.0121644	0.0194454	0	0	0	0	0	0	0	
-0.0125946	-0.0043573	-0.00721501	-0.00511656	0	0	-0.0129534	-0.0177111	-0.0166889	-0.0123316	-0.0177111	0	-0.00721501	-0.0252849	0	-0.00537958	-0.00448414	0	-0.0123316	-0.00986373	0	-0.00986373	-0.0116474	0	-0.0043573	-0.0160047	-0.0043573	0	-0.0129534	-0.0116474	-0.00721501	-0.00721501	-0.0166889	-0.0166889	-0.00511656	-0.00537958	0	-0.0043573	-0.0043573	0	-0.0129534	-0.0129534	-0.0043573	-0.0228171	0	-0.00537958	-0.0160047	0	-0.00947385	-0.00986373	0	-0.0245257	-0.00448414	-0.0188624	-0.0129534	-0.0245257	0	-0.0129534	-0.0129534	-0.0129534	-0.0226902	-0.0245257	-0.0246525	-0.00511656	0	0	0	-0.0043573	-0.0220684	0	-0.00721501	-0.0102331	-0.0161316	0	-0.0123316	-0.0161316	0	0	-0.00448414	-0.00986373	-0.00986373	0	-0.0232197	-0.0123316	-0.0269114	0	0	-0.00973688	0	-0.0271744	0	-0.00721501	0	-0.0246525	0	-0.0129534	-0.0043573	-0.0123316	-0.0166889	-0.00721501	0	-0.0043573	-0.0043573	-0.00537958	0	-0.00448414	-0.00537958	-0.0129534	-0.018333	0	0	-0.0217948	-0.0043573	-0.0318158	-0.0043573	-0.0232197	-0.039506	0	-0.00537958	-0.0087146	0	-0.0296422	0	-0.0096007	-0.00721501	-0.0043573	-0.0166889	-0.00537958	0	0	0	-0.0341264	-0.0228171	-0.00537958	0	-0.00537958	0	0	-0.0350218	0	0	0	-0.0115723	-0.0116474	-0.0350218	-0.0129534	-0.00732534	-0.00875528	0	0	0	0	0	0	0	
-0.069768	-0.00998522	-0.00998522	-0.0219481	-0.00998522	-0.0259067	0	-0.0410859	-0.0166782	-0.0258309	-0.0977205	0	-0.0258309	-0.0350594	0	-0.0187998	-0.0238103	0	-0.0166782	-0.0684409	0	-0.0432007	-0.0166782	0	-0.0166782	-0.0166782	-0.0258309	0	-0.0447066	-0.0152482	0	-0.0158456	-0.0158456	-0.0158456	-0.0166782	-0.00669299	0	-0.0258309	-0.0166782	0	-0.0259067	-0.0417524	-0.0166782	-0.113051	0	0	-0.00998522	0	-0.00998522	-0.0158456	-0.0254928	-0.0417524	-0.0774907	-0.0158456	-0.0163218	-0.0417524	-0.0346455	-0.0351216	-0.103466	-0.103466	-0.0517376	-0.0425849	-0.1283	-0.0166782	-0.0258309	0	0	-0.0258309	-0.0258309	-0.00669299	-0.00998522	-0.00669299	-0.00998522	-0.00669299	-0.0158456	0	0	-0.035478	-0.0187998	-0.0464929	-0.103823	0	-0.0258309	-0.0166782	-0.114475	-0.00669299	0.00958497	-0.0085552	0	-0.0513995	0	-0.0166782	0	-0.0605522	0	-0.0638444	-0.00669299	0	-0.0258309	-0.0258309	-0.00669299	-0.0166782	-0.0166782	0	0	-0.00915265	0	-0.0447066	-0.0447066	0	0	-0.0425849	0	-0.035892	-0.0266634	-0.0525953	-0.147438	0	-0.00669299	-0.013386	-0.0254928	-0.123627	-0.00669299	-0.0329629	-0.0158456	-0.0166782	-0.00669299	0	-0.0166782	-0.0233712	-0.00669299	-0.0517376	-0.0163218	0.00958497	0	0	0	-0.00998522	-0.0517376	-0.00669299	-0.0166782	0	-0.0166782	0	-0.0956748	-0.0447066	-0.0166048	-0.0220116	0	0	0	0	0	0	0	
-0.122431	-0.0261499	-0.12661	-0.0874739	-0.0693712	-0.0354223	-0.0349174	0	-0.1453	-0.113802	-0.157385	-0.0532935	-0.155951	-0.0477522	0	-0.0705613	-0.0217637	0	-0.193511	-0.106864	-0.00650864	-0.0674917	-0.0659766	-0.0366703	-0.0204362	-0.0765375	-0.187657	0	-0.015377	-0.0250207	-0.01443	-0.0697127	-0.202849	-0.118007	-0.033923	-0.0149261	0	-0.0946871	-0.0470142	0	-0.0532935	-0.050338	-0.0204362	-0.0858164	-0.0413217	-0.0474295	-0.11321	-0.0189444	-0.138264	-0.11235	0	-0.0697714	-0.0154496	-0.0658878	0.00307633	-0.0774743	-0.0578595	-0.0270854	-0.00567009	-0.00567009	-0.146923	-0.0961886	-0.0367182	-0.0781427	-0.026171	-0.00650864	0	-0.0668565	-0.233842	-0.0132894	-0.0604234	-0.112487	-0.0370936	0	-0.119573	-0.00650864	0	-0.022241	-0.033046	-0.106441	-0.0695699	-0.0366703	-0.0638624	-0.0525159	-0.102796	0	0.00307633	-0.0255652	0	-0.133305	0	-0.0566053	0	-0.0402718	0	-0.036143	-0.0411854	-0.028081	-0.237069	-0.0953954	-0.0218392	-0.0554107	-0.0554107	-0.0107592	0	-0.0525276	-0.0107592	-0.0532935	-0.0107592	0	0	-0.0591804	-0.00370439	-0.0905035	-0.0530296	-0.11027	-0.210329	-0.0366703	-0.091133	-0.0360236	-0.016834	-0.155989	-0.0625139	-0.0697877	-0.0889862	-0.104151	-0.0847052	-0.0474295	-0.00578758	-0.00631207	-0.0899545	-0.102696	-0.0815761	0	0	-0.0222712	-0.0127649	-0.097586	-0.225025	0	-0.0797134	-0.00992651	-0.0802391	0	-0.0848409	-0.015377	-0.062949	-0.0479119	0	0	0	0	0	0	0	
-0.321841	-0.170135	-0.77091	-0.472995	-0.438861	-0.0721269	0	-0.942191	0	-0.444617	-0.406923	0	-0.946888	-0.267959	0	0.227503	0	0	-0.888306	-0.0108403	0	0.125302	-0.234595	0	-0.272337	-0.348926	-0.962662	0	0.0993641	-0.116747	-0.0865801	-0.429456	-1.00066	-0.672036	-0.369173	-0.0431342	0	-0.524278	-0.221429	0	0.186672	-0.0496971	-0.272337	0.227503	-0.24793	0.128139	-0.685249	-0.113667	-0.731962	-0.0315157	0.245878	-0.382623	-0.273804	-0.506046	0.186672	-0.539687	0.176806	0.286036	0.0993641	0.286036	-0.0746427	-0.74594	0.159298	-0.65418	-0.100069	0	0	-0.40638	-0.936183	-0.178432	-0.292153	-0.611073	-0.0599113	-0.040158	-0.428811	0.186672	0	0	0.0993641	0.227249	0.314106	0	-0.558752	-0.451645	-0.746321	-0.040158	-0.0504253	-0.0362587	0	-0.0498928	0	-0.376643	0	-0.0853103	0	-0.153348	-0.226971	-0.318384	-1.00859	-0.383219	-0.040158	-0.283114	-0.283114	0.128139	-0.0504253	-0.317951	0.128139	0.0993641	0.227503	0	0	-0.585577	-0.169035	-0.533054	-0.350543	-0.482472	-0.567572	0	0.0879815	-0.304388	-0.118227	-0.444033	-0.211761	-0.0613987	-0.567731	-0.725407	-0.697002	0.128139	-0.220049	-0.260207	-0.537562	-0.741329	0.0777142	0.128139	0	0.0590675	-0.0765892	-0.458195	-1.11362	-0.040158	-0.497409	-0.11998	-0.427989	0	-0.441945	0.0993641	-0.318365	-0.0805124	-0.00648468	-0.00648468	-0.00648468	-0.00648468	-0.00648468	-0.00648468	-0.00648468	
0.0237421	-0.00982064	-0.015471	-0.0117612	-0.0162031	0	0.0239828	-0.0431035	-0.0256778	0	0.0273611	-0.0266468	-0.0251376	-0.0103219	0	-0.00768815	0	0	-0.0239689	0	0	-0.00940763	-0.029941	0	-0.0204394	-0.0133462	-0.0210416	0	0.00828034	-0.0201203	-0.00721501	-0.0137625	-0.0252615	-0.0219982	-0.00533986	0.0135351	0	-0.0179226	-0.00525486	0	0.0123122	0.02291	-0.0204394	0.0178455	-0.0183037	0.0106783	-0.00825596	0	-0.0149372	-0.0208071	-0.0163484	0.015695	0.0662401	-0.01185	-0.0243665	-0.0201449	0.00344177	0.00828034	0.033814	0.033814	-0.0257997	-0.0205612	0.0263367	-0.0120803	-0.00983118	0	0	0.0179174	-0.0413946	-0.00664468	-0.0185901	-0.0122043	-0.00499261	0	-0.0354738	0	0	0.00302548	0.00828034	0.0419663	0.0781964	0	-0.0203095	-0.020502	0	0	0	0.0106783	0	-0.0191609	0	-0.0124699	0	-0.00860126	0	0	-0.0114727	-0.0140405	-0.0437298	-0.0251376	0	-0.00525486	-0.00525486	0.0106783	0	-0.0161395	0.0106783	-0.0183664	0.0189586	0	0	0	-0.00664468	-0.020299	-0.0166299	-0.00719063	0.0142382	0	0.010416	0	0.011485	-0.0230869	-0.00509027	-0.00969288	-0.0201449	-0.0085182	-0.0206852	0.0106783	-0.0448059	-0.0207017	-0.0106188	-0.0437298	0	-0.0136882	0	0.0106783	-0.00638244	-0.011375	-0.0112809	0	-0.0116373	-0.0151846	-0.0141788	0	0.0184813	0.00828034	-0.013378	-0.00708438	0	0	0	0	0	0	0	
